date,price_soybean,real_interest_rate,SP500,usa_prod,previous_price_soybean,previous_usa_production,previous_SP500,previous_real_interest_rate,price_soybean_avg_3_months,price_soybean_avg_6_months,price_soybean_avg_12_months,3mprevious_price_soybean,3mprevious_SP500,3mprevious_real_interest_rate,6mprevious_price_soybean,6mprevious_SP500,6mprevious_real_interest_rate,month,year,month_sin,month_cos,year_sin,year_cos
1996-06-03,746.25,0.7250174228978692,0.020199521807238885,0.28506456692913384,788.25,59.174,349.7,3.30503,776.5,760.7083333333334,713.5625,751.0,345.9,2.72215,744.75,326.2,2.72215,6,1996,1.2246467991473532e-16,-1.0,-0.08070482293524911,0.996738045604255
1996-07-01,733.0,0.701820344369384,0.006101080056064023,0.28506456692913384,746.25,64.78,350.7,3.49408,755.8333333333334,759.75,723.4791666666666,795.0,346.5,2.64759,738.75,334.9,2.64759,7,1996,-0.4999999999999997,-0.8660254037844388,-0.08070482293524911,0.996738045604255
1996-08-01,794.5,0.694416309690848,0.012202160112127991,0.28506456692913384,733.0,64.78,333.6,3.36926,757.9166666666666,768.0,737.7708333333334,788.25,349.7,2.59786,745.0,335.3,2.59786,8,1996,-0.8660254037844384,-0.5000000000000004,-0.08070482293524911,0.996738045604255
1996-09-02,758.0,0.7299868979808023,0.025063896446533174,0.28506456692913384,794.5,64.78,341.0,3.32942,761.8333333333334,769.1666666666666,747.1041666666666,746.25,350.7,2.89729,751.0,345.9,2.89729,9,1996,-1.0,-1.8369701987210297e-16,-0.08070482293524911,0.996738045604255
1996-10-01,669.0,0.6923590139104416,0.03396817544727515,0.28506456692913384,758.0,64.78,356.6,3.52082,740.5,748.1666666666666,745.8125,733.0,333.6,3.10833,795.0,346.5,3.10833,10,1996,-0.8660254037844386,0.5000000000000001,-0.08070482293524911,0.996738045604255
1996-11-01,712.75,0.6595203360063929,0.05532195564349912,0.28506456692913384,669.0,64.78,367.4,3.31835,713.25,735.5833333333334,748.0208333333334,794.5,341.0,3.30503,788.25,349.7,3.30503,11,1996,-0.5000000000000004,0.8660254037844384,-0.08070482293524911,0.996738045604255
1996-12-02,687.75,0.6240779802447568,0.050952263170912726,0.28506456692913384,712.75,64.78,393.3,3.14165,689.8333333333334,725.8333333333334,743.2708333333334,758.0,356.6,3.49408,746.25,350.7,3.49408,12,1996,-2.4492935982947064e-16,1.0,-0.08070482293524911,0.996738045604255
1997-01-01,738.25,0.680561621305184,0.0637315524775332,0.3908409448818898,687.75,64.78,388.0,2.95094,712.9166666666666,726.7083333333334,743.2291666666666,669.0,367.4,3.36926,733.0,333.6,3.36926,1,1997,0.49999999999999994,0.8660254037844387,-0.07760716337931683,0.9969840160164134
1997-02-03,793.25,0.6728490851817092,0.06505070492208764,0.3908409448818898,738.25,64.78,403.5,3.25487,739.75,726.5,747.25,712.75,393.3,3.32942,794.5,341.0,3.32942,2,1997,0.8660254037844386,0.5000000000000001,-0.07760716337931683,0.9969840160164134
1997-03-03,855.75,0.6905395987622773,0.052601203726605705,0.3908409448818898,793.25,64.78,405.1,3.21337,795.75,742.7916666666666,755.9791666666666,687.75,388.0,3.52082,758.0,356.6,3.52082,3,1997,1.0,6.123233995736766e-17,-0.07760716337931683,0.9969840160164134
1997-04-01,887.0,0.7354971798135981,0.06496825789430294,0.3908409448818898,855.75,64.78,390.0,3.30856,845.3333333333334,779.125,763.6458333333334,738.25,403.5,3.31835,669.0,367.4,3.31835,4,1997,0.8660254037844387,-0.4999999999999998,-0.07760716337931683,0.9969840160164134
1997-05-01,880.5,0.7144057165689436,0.08574490889603431,0.3908409448818898,887.0,64.78,405.0,3.55047,874.4166666666666,807.0833333333334,771.3333333333334,793.25,405.1,3.14165,712.75,393.3,3.14165,5,1997,0.49999999999999994,-0.8660254037844387,-0.07760716337931683,0.9969840160164134
1997-06-02,617.5,0.6850664857782692,0.09918377442493204,0.3908409448818898,880.5,64.78,430.2,3.43698,795.0,795.375,760.6041666666666,855.75,390.0,2.95094,687.75,388.0,2.95094,6,1997,1.2246467991473532e-16,-1.0,-0.07760716337931683,0.9969840160164134
1997-07-01,658.0,0.6703420463309699,0.1276279990106357,0.3908409448818898,617.5,73.176,446.5,3.27911,718.6666666666666,782.0,754.3541666666666,887.0,405.0,3.25487,738.25,403.5,3.25487,7,1997,-0.4999999999999997,-0.8660254037844388,-0.07760716337931683,0.9969840160164134
1997-08-01,625.5,0.6496445728834663,0.10907741775908986,0.3908409448818898,658.0,73.176,481.0,3.19988,633.6666666666666,754.0416666666666,740.2708333333334,880.5,430.2,3.21337,793.25,405.1,3.21337,8,1997,-0.8660254037844384,-0.5000000000000004,-0.07760716337931683,0.9969840160164134
1997-09-01,621.5,0.661233819935512,0.13175035039986815,0.3908409448818898,625.5,73.176,458.5,3.08851,635.0,715.0,728.8958333333334,617.5,446.5,3.30856,855.75,390.0,3.30856,9,1997,-1.0,-1.8369701987210297e-16,-0.07760716337931683,0.9969840160164134
1997-10-01,696.25,0.6362786548593623,0.11649765025970821,0.3908409448818898,621.5,73.176,486.0,3.15087,647.75,683.2083333333334,731.1666666666666,658.0,481.0,3.55047,887.0,405.0,3.55047,10,1997,-0.8660254037844386,0.5000000000000001,-0.07760716337931683,0.9969840160164134
1997-11-03,718.25,0.628170270496297,0.12696842278835851,0.3908409448818898,696.25,73.176,467.5,3.01659,678.6666666666666,656.1666666666666,731.625,625.5,458.5,3.43698,880.5,430.2,3.43698,11,1997,-0.5000000000000004,0.8660254037844384,-0.07760716337931683,0.9969840160164134
1997-12-01,676.25,0.6183000827006885,0.1391705829004865,0.3908409448818898,718.25,73.176,480.2,2.97296,696.9166666666666,665.9583333333334,730.6666666666666,621.5,486.0,3.27911,617.5,446.5,3.27911,12,1997,-2.4492935982947064e-16,1.0,-0.07760716337931683,0.9969840160164134
1998-01-01,672.75,0.6035161730953288,0.13257482067771464,0.40875590551181107,676.25,73.176,495.0,2.91985,689.0833333333334,668.4166666666666,725.2083333333334,696.25,467.5,3.19988,658.0,481.0,3.19988,1,1998,0.49999999999999994,0.8660254037844387,-0.07450875444891324,0.9972203595547333
1998-02-02,658.25,0.591765241551056,0.15986478687443323,0.40875590551181107,672.75,73.176,487.0,2.8403,669.0833333333334,673.875,713.9583333333334,718.25,480.2,3.08851,625.5,458.5,3.08851,2,1998,0.8660254037844386,0.5000000000000001,-0.07450875444891324,0.9972203595547333
1998-03-02,645.0,0.6057853313138258,0.18327974276527337,0.40875590551181107,658.25,73.176,520.1,2.77707,658.6666666666666,677.7916666666666,696.3958333333334,676.25,495.0,3.15087,621.5,486.0,3.15087,3,1998,1.0,6.123233995736766e-17,-0.07450875444891324,0.9972203595547333
1998-04-01,638.5,0.6045884943828577,0.18698985901558257,0.40875590551181107,645.0,73.176,548.5,2.85251,647.25,668.1666666666666,675.6875,672.75,487.0,3.01659,696.25,467.5,3.01659,4,1998,0.8660254037844387,-0.4999999999999998,-0.07450875444891324,0.9972203595547333
1998-05-01,618.5,0.6133175985206798,0.17907494434825627,0.40875590551181107,638.5,73.176,553.0,2.84607,634.0,651.5416666666666,653.8541666666666,658.25,520.1,2.97296,718.25,480.2,2.97296,5,1998,0.49999999999999994,-0.8660254037844387,-0.07450875444891324,0.9972203595547333
1998-06-01,616.75,0.6092215913842608,0.1845164481820431,0.40875590551181107,618.5,73.176,543.4,2.89304,624.5833333333334,641.625,653.7916666666666,645.0,548.5,2.91985,676.25,495.0,2.91985,6,1998,1.2246467991473532e-16,-1.0,-0.07450875444891324,0.9972203595547333
1998-07-01,560.75,0.5905832721596029,0.17198449995877652,0.40875590551181107,616.75,74.598,550.0,2.871,598.6666666666666,622.9583333333334,645.6875,638.5,553.0,2.8403,672.75,487.0,2.8403,7,1998,-0.4999999999999997,-0.8660254037844388,-0.07450875444891324,0.9972203595547333
1998-08-03,511.5,0.5921871079847979,0.09464918789677634,0.40875590551181107,560.75,74.598,534.8,2.77071,563.0,598.5,636.1875,618.5,543.4,2.77707,658.25,520.1,2.77707,8,1998,-0.8660254037844384,-0.5000000000000004,-0.07450875444891324,0.9972203595547333
1998-09-01,520.75,0.5395746025256232,0.12259873031577218,0.40875590551181107,511.5,74.598,441.0,2.77934,531.0,577.7916666666666,627.7916666666666,616.75,550.0,2.85251,645.0,548.5,2.85251,9,1998,-1.0,-1.8369701987210297e-16,-0.07450875444891324,0.9972203595547333
1998-10-01,568.25,0.43529925569380296,0.15277434248495347,0.40875590551181107,520.75,74.598,474.9,2.49624,533.5,566.0833333333334,617.125,560.75,534.8,2.84607,638.5,553.0,2.84607,10,1998,-0.8660254037844386,0.5000000000000001,-0.07450875444891324,0.9972203595547333
1998-11-02,593.5,0.4884284081511285,0.17008821831972964,0.40875590551181107,568.25,74.598,511.5,1.93515,560.8333333333334,561.9166666666666,606.7291666666666,511.5,441.0,2.89304,618.5,543.4,2.89304,11,1998,-0.5000000000000004,0.8660254037844384,-0.07450875444891324,0.9972203595547333
1998-12-01,541.25,0.49001737643680826,0.1915244455437382,0.40875590551181107,593.5,74.598,532.5,2.22103,567.6666666666666,549.3333333333334,595.4791666666666,520.75,474.9,2.871,616.75,550.0,2.871,12,1998,-2.4492935982947064e-16,1.0,-0.07450875444891324,0.9972203595547333
1999-01-01,506.75,0.5046191586831077,0.1952345617940474,0.37883464566929137,541.25,74.598,558.5,2.22958,547.1666666666666,540.3333333333334,581.6458333333334,568.25,511.5,2.77071,560.75,534.8,2.77071,1,1999,0.49999999999999994,0.8660254037844387,-0.07140962606226219,0.9974470739370825
1999-02-01,458.0,0.515665740542851,0.18245527248742688,0.37883464566929137,506.75,74.598,563.0,2.30815,502.0,531.4166666666666,564.9583333333334,593.5,532.5,2.77934,511.5,441.0,2.77934,2,1999,0.8660254037844386,0.5000000000000001,-0.07140962606226219,0.9974470739370825
1999-03-01,483.75,0.579367572037875,0.19853244290543332,0.37883464566929137,458.0,74.598,547.5,2.36759,482.8333333333333,525.25,551.5208333333334,541.25,558.5,2.49624,520.75,474.9,2.49624,3,1999,1.0,6.123233995736766e-17,-0.07140962606226219,0.9974470739370825
1999-04-01,486.5,0.5733146250127767,0.24058042707560395,0.37883464566929137,483.75,74.598,567.0,2.71036,476.0833333333333,511.625,538.8541666666666,506.75,563.0,1.93515,568.25,511.5,1.93515,4,1999,0.8660254037844387,-0.4999999999999998,-0.07140962606226219,0.9974470739370825
1999-05-03,461.75,0.5782302052649674,0.22491549179652082,0.37883464566929137,486.5,74.598,618.0,2.67779,477.3333333333333,489.6666666666667,525.7916666666666,458.0,547.5,2.22103,593.5,532.5,2.22103,5,1999,0.49999999999999994,-0.8660254037844387,-0.07140962606226219,0.9974470739370825
1999-06-01,460.75,0.6548575039259596,0.24758842443729906,0.37883464566929137,461.75,74.598,599.0,2.70424,469.6666666666667,476.25,512.7916666666666,483.75,567.0,2.22958,541.25,558.5,2.22958,6,1999,1.2246467991473532e-16,-1.0,-0.07140962606226219,0.9974470739370825
1999-07-01,433.25,0.6342287928487135,0.2304394426580923,0.37883464566929137,460.75,72.223,626.5,3.11656,451.9166666666667,464.0,502.1666666666667,486.5,618.0,2.30815,506.75,563.0,2.30815,7,1999,-0.4999999999999997,-0.8660254037844388,-0.07140962606226219,0.9974470739370825
1999-08-02,483.0,0.6520661233819935,0.2141973781845165,0.37883464566929137,433.25,72.223,605.7,3.00556,459.0,468.1666666666667,499.7916666666667,461.75,599.0,2.36759,458.0,547.5,2.36759,8,1999,-0.8660254037844384,-0.5000000000000004,-0.07140962606226219,0.9974470739370825
1999-09-01,491.25,0.6646905228727803,0.19441009151620092,0.37883464566929137,483.0,72.223,586.0,3.10154,469.1666666666667,469.4166666666667,497.3333333333333,460.75,626.5,2.71036,483.75,567.0,2.71036,9,1999,-1.0,-1.8369701987210297e-16,-0.07140962606226219,0.9974470739370825
1999-10-01,482.75,0.6597563581961957,0.22161761068513486,0.37883464566929137,491.25,72.223,562.0,3.16947,485.6666666666667,468.7916666666667,490.2083333333333,433.25,605.7,2.67779,486.5,618.0,2.67779,10,1999,-0.8660254037844386,0.5000000000000001,-0.07140962606226219,0.9974470739370825
1999-11-01,476.25,0.6605610637724523,0.21996867012944188,0.37883464566929137,482.75,72.223,595.0,3.14292,483.4166666666667,471.2083333333333,480.4375,483.0,586.0,2.70424,461.75,599.0,2.70424,11,1999,-0.5000000000000004,0.8660254037844384,-0.07140962606226219,0.9974470739370825
1999-12-01,469.75,0.6689147625375172,0.23893148651991108,0.37883464566929137,476.25,72.223,593.0,3.14725,476.25,472.7083333333333,474.4791666666667,491.25,562.0,3.11656,460.75,626.5,3.11656,12,1999,-2.4492935982947064e-16,1.0,-0.07140962606226219,0.9974470739370825
2000-01-03,508.0,0.7095867753236013,0.2195564349905187,0.4145133858267718,469.75,72.223,616.0,3.1922,484.6666666666667,485.1666666666667,474.5833333333333,482.75,595.0,3.00556,433.25,605.7,3.00556,1,2000,0.49999999999999994,0.8660254037844387,-0.06830980814453552,0.997664156974308
2000-02-01,511.0,0.7285967830361374,0.18698985901558257,0.4145133858267718,508.0,72.223,592.5,3.41105,496.25,489.8333333333333,479.0,476.25,593.0,3.10154,483.0,586.0,3.10154,2,2000,0.8660254037844386,0.5000000000000001,-0.06830980814453552,0.997664156974308
2000-03-01,545.5,0.7150320116710185,0.2383543573254185,0.4145133858267718,511.0,72.223,553.0,3.51334,521.5,498.875,484.1458333333333,469.75,616.0,3.16947,491.25,562.0,3.16947,3,2000,1.0,6.123233995736766e-17,-0.06830980814453552,0.997664156974308
2000-04-03,539.25,0.670916305044742,0.23563360540852513,0.4145133858267718,545.5,72.223,615.3,3.44035,531.9166666666666,508.2916666666667,488.5416666666667,508.0,592.5,3.14292,482.75,595.0,3.14292,4,2000,0.8660254037844387,-0.4999999999999998,-0.06830980814453552,0.997664156974308
2000-05-01,517.5,0.7001979241197951,0.23151125401929268,0.4145133858267718,539.25,72.223,612.0,3.20297,534.0833333333334,515.1666666666666,493.1875,511.0,553.0,3.14725,476.25,593.0,3.14725,5,2000,0.49999999999999994,-0.8660254037844387,-0.06830980814453552,0.997664156974308
2000-06-01,476.75,0.6569631192097902,0.21460961332343975,0.4145133858267718,517.5,72.223,607.0,3.36053,511.1666666666667,516.3333333333334,494.5208333333333,545.5,615.3,3.1922,469.75,616.0,3.1922,6,2000,1.2246467991473532e-16,-1.0,-0.06830980814453552,0.997664156974308
2000-07-03,454.0,0.6447828874620181,0.22367878637975108,0.4145133858267718,476.75,75.055,586.5,3.12789,482.75,507.3333333333333,496.25,539.25,612.0,3.41105,508.0,592.5,3.41105,7,2000,-0.4999999999999997,-0.8660254037844388,-0.06830980814453552,0.997664156974308
2000-08-01,493.0,0.6416718548184766,0.25006183527083853,0.4145133858267718,454.0,75.055,597.5,3.06235,474.5833333333333,504.3333333333333,497.0833333333333,517.5,607.0,3.51334,511.0,553.0,3.51334,8,2000,-0.8660254037844384,-0.5000000000000004,-0.06830980814453552,0.997664156974308
2000-09-01,499.0,0.6120092550433481,0.2512985406876083,0.4145133858267718,493.0,75.055,629.5,3.04561,482.0,496.5833333333333,497.7291666666667,476.75,586.5,3.44035,545.5,615.3,3.44035,9,2000,-1.0,-1.8369701987210297e-16,-0.06830980814453552,0.997664156974308
2000-10-02,466.5,0.6102678944776383,0.2595432434660731,0.4145133858267718,499.0,75.055,631.0,2.886,486.1666666666667,484.4583333333333,496.375,454.0,597.5,3.20297,539.25,612.0,3.20297,10,2000,-0.8660254037844386,0.5000000000000001,-0.06830980814453552,0.997664156974308
2000-11-01,502.0,0.6021855283087244,0.2306867837414462,0.4145133858267718,466.5,75.055,641.0,2.87663,489.1666666666667,481.875,498.5208333333333,493.0,629.5,3.36053,517.5,607.0,3.36053,11,2000,-0.5000000000000004,0.8660254037844384,-0.06830980814453552,0.997664156974308
2000-12-01,508.5,0.5661447540816041,0.2578943029103801,0.4145133858267718,502.0,75.055,606.0,2.83314,492.3333333333333,487.1666666666667,501.75,499.0,631.0,3.12789,476.75,586.5,3.12789,12,2000,-2.4492935982947064e-16,1.0,-0.06830980814453552,0.997664156974308
2001-01-01,459.75,0.4940780731668788,0.27850605985654225,0.4600818897637795,508.5,75.055,639.0,2.63921,490.0833333333333,488.125,497.7291666666667,466.5,641.0,3.06235,454.0,597.5,3.06235,1,2001,0.49999999999999994,0.8660254037844387,-0.06520933062756228,0.9978716065702568
2001-02-01,453.75,0.4969735264874508,0.24082776815895796,0.4600818897637795,459.75,75.055,664.0,2.25143,474.0,481.5833333333333,492.9583333333333,502.0,606.0,3.04561,493.0,629.5,3.04561,2,2001,0.8660254037844386,0.5000000000000001,-0.06520933062756228,0.9978716065702568
2001-03-01,436.0,0.4970255628757538,0.22409102151867433,0.4600818897637795,453.75,75.055,618.3,2.26701,449.8333333333333,471.0833333333333,483.8333333333333,508.5,639.0,2.886,499.0,631.0,2.886,3,2001,1.0,6.123233995736766e-17,-0.06520933062756228,0.9978716065702568
2001-04-02,427.5,0.48841911593893156,0.25706983263253363,0.4600818897637795,436.0,75.055,598.0,2.26729,439.0833333333333,464.5833333333333,474.5208333333333,459.75,664.0,2.87663,466.5,641.0,2.87663,4,2001,0.8660254037844387,-0.4999999999999998,-0.06520933062756228,0.9978716065702568
2001-05-01,438.0,0.5278998671213655,0.25542089207684066,0.4600818897637795,427.5,75.055,638.0,2.22098,433.8333333333333,453.9166666666667,467.8958333333333,453.75,618.3,2.83314,502.0,606.0,2.83314,5,2001,0.49999999999999994,-0.8660254037844387,-0.06520933062756228,0.9978716065702568
2001-06-01,439.25,0.5451908155774645,0.24264160277022023,0.4600818897637795,438.0,75.055,636.0,2.43342,434.9166666666667,442.375,464.7708333333333,436.0,598.0,2.63921,508.5,639.0,2.63921,6,2001,1.2246467991473532e-16,-1.0,-0.06520933062756228,0.9978716065702568
2001-07-02,494.5,0.5455457780833882,0.23060433671366154,0.4600818897637795,439.25,78.672,620.5,2.52646,457.25,448.1666666666667,468.1458333333333,427.5,638.0,2.25143,459.75,664.0,2.25143,7,2001,-0.4999999999999997,-0.8660254037844388,-0.06520933062756228,0.9978716065702568
2001-08-01,482.0,0.509490136316753,0.20009893643334165,0.4600818897637795,494.5,78.672,605.9,2.52837,471.9166666666667,452.875,467.2291666666667,438.0,636.0,2.26701,453.75,618.3,2.26701,8,2001,-0.8660254037844384,-0.5000000000000004,-0.06520933062756228,0.9978716065702568
2001-09-03,460.25,0.4803887861583207,0.15524775331849294,0.4600818897637795,482.0,78.672,568.9,2.33436,478.9166666666667,456.9166666666667,464.0,439.25,620.5,2.26729,436.0,598.0,2.26729,9,2001,-1.0,-1.8369701987210297e-16,-0.06520933062756228,0.9978716065702568
2001-10-01,439.75,0.4449222706449724,0.1540110479017232,0.4600818897637795,460.25,78.672,514.5,2.17777,460.6666666666667,458.9583333333333,461.7708333333333,494.5,605.9,2.22098,427.5,638.0,2.22098,10,2001,-0.8660254037844386,0.5000000000000001,-0.06520933062756228,0.9978716065702568
2001-11-01,439.5,0.41292732560840756,0.18006430868167211,0.4600818897637795,439.75,78.672,513.0,1.98693,446.5,459.2083333333333,456.5625,482.0,568.9,2.43342,438.0,636.0,2.43342,11,2001,-0.5000000000000004,0.8660254037844384,-0.06520933062756228,0.9978716065702568
2001-12-03,425.0,0.45489281433230805,0.18624783576552073,0.4600818897637795,439.5,78.672,544.6,1.81477,434.75,456.8333333333333,449.6041666666667,460.25,514.5,2.52646,439.25,620.5,2.52646,12,2001,-2.4492935982947064e-16,1.0,-0.06520933062756228,0.9978716065702568
2002-01-01,429.5,0.5446407166154046,0.1729738642921923,0.4139464566929134,425.0,78.672,552.1,2.04058,431.3333333333333,446.0,447.0833333333333,439.75,513.0,2.52837,494.5,605.9,2.52837,1,2002,0.49999999999999994,0.8660254037844387,-0.062108223449542366,0.9980694207217962
2002-02-01,447.5,0.5217019615859948,0.16835683073625202,0.4139464566929134,429.5,78.672,536.0,2.5235,434.0,440.25,446.5625,439.5,544.6,2.33436,482.0,568.9,2.33436,2,2002,0.8660254037844386,0.5000000000000001,-0.062108223449542366,0.9980694207217962
2002-03-01,473.5,0.5256455764423835,0.19045263418253783,0.4139464566929134,447.5,78.672,530.4,2.40007,450.1666666666667,442.4583333333333,449.6875,425.0,552.1,2.17777,460.25,514.5,2.17777,3,2002,1.0,6.123233995736766e-17,-0.062108223449542366,0.9980694207217962
2002-04-01,466.75,0.5776522296663166,0.1666254431527744,0.4139464566929134,473.5,78.672,557.2,2.42129,462.5833333333333,446.9583333333333,452.9583333333333,429.5,536.0,1.98693,439.75,513.0,1.98693,4,2002,0.8660254037844387,-0.4999999999999998,-0.062108223449542366,0.9980694207217962
2002-05-01,508.75,0.5124989546261278,0.16761480748619018,0.4139464566929134,466.75,78.672,528.3,2.70113,483.0,458.5,458.8541666666667,447.5,530.4,1.81477,439.5,544.6,1.81477,5,2002,0.49999999999999994,-0.8660254037844387,-0.062108223449542366,0.9980694207217962
2002-06-03,506.75,0.5067953947796351,0.13925302992827115,0.4139464566929134,508.75,78.672,529.5,2.35055,494.0833333333333,472.125,464.4791666666667,473.5,557.2,2.04058,425.0,552.1,2.04058,6,2002,1.2246467991473532e-16,-1.0,-0.062108223449542366,0.9980694207217962
2002-07-01,536.5,0.47372812845554135,0.10066782092505572,0.4139464566929134,506.75,75.01,495.1,2.31986,517.3333333333334,489.9583333333333,467.9791666666667,466.75,528.3,2.5235,429.5,536.0,2.5235,7,2002,-0.4999999999999997,-0.8660254037844388,-0.062108223449542366,0.9980694207217962
2002-08-01,544.75,0.3994517594803795,0.09629812845246932,0.4139464566929134,536.5,75.01,448.3,2.14193,529.3333333333334,506.1666666666667,473.2083333333333,508.75,529.5,2.40007,447.5,530.4,2.40007,8,2002,-0.8660254037844384,-0.5000000000000004,-0.062108223449542366,0.9980694207217962
2002-09-02,545.75,0.3444139866377988,0.05301343886552895,0.4139464566929134,544.75,75.01,443.0,1.74226,542.3333333333334,518.2083333333334,480.3333333333333,506.75,495.1,2.42129,473.5,557.2,2.42129,9,2002,-1.0,-1.8369701987210297e-16,-0.062108223449542366,0.9980694207217962
2002-10-01,566.5,0.31144335932055345,0.08005606397889364,0.4139464566929134,545.75,75.01,390.5,1.44611,552.3333333333334,534.8333333333334,490.8958333333333,536.5,448.3,2.70113,466.75,528.3,2.70113,10,2002,-0.8660254037844386,0.5000000000000001,-0.062108223449542366,0.9980694207217962
2002-11-01,578.75,0.33502513543399276,0.10380080798087238,0.4139464566929134,566.5,75.01,423.3,1.2687,563.6666666666666,546.5,502.5,544.75,443.0,2.35055,508.75,529.5,2.35055,11,2002,-0.5000000000000004,0.8660254037844384,-0.062108223449542366,0.9980694207217962
2002-12-02,565.0,0.39015768884098234,0.08228213372907911,0.4139464566929134,578.75,75.01,452.1,1.39559,570.0833333333334,556.2083333333334,514.1666666666666,545.75,390.5,2.31986,506.75,495.1,2.31986,12,2002,-2.4492935982947064e-16,1.0,-0.062108223449542366,0.9980694207217962
2003-01-01,564.0,0.3522361708651979,0.07238849039492129,0.3102992125984252,565.0,75.01,426.0,1.69225,569.25,560.7916666666666,525.375,566.5,423.3,2.14193,536.5,448.3,2.14193,1,2003,0.49999999999999994,0.8660254037844387,-0.0590065165547566,0.9982575975188335
2003-02-03,575.0,0.3481810494624455,0.06290708219968677,0.3102992125984252,564.0,75.01,414.0,1.4882,568.0,565.8333333333334,536.0,578.75,452.1,1.74226,544.75,443.0,1.74226,2,2003,0.8660254037844386,0.5000000000000001,-0.0590065165547566,0.9982575975188335
2003-03-03,574.5,0.30305992547645816,0.061752823810701685,0.3102992125984252,575.0,75.01,402.5,1.46638,571.1666666666666,570.625,544.4166666666666,565.0,426.0,1.44611,545.75,390.5,1.44611,3,2003,1.0,6.123233995736766e-17,-0.0590065165547566,0.9982575975188335
2003-04-01,627.25,0.3190481057825436,0.09415450573006845,0.3102992125984252,574.5,75.01,401.1,1.22359,592.25,580.75,557.7916666666666,564.0,414.0,1.2687,566.5,423.3,1.2687,4,2003,0.8660254037844387,-0.4999999999999998,-0.0590065165547566,0.9982575975188335
2003-05-01,624.5,0.330403189087226,0.12020776651001736,0.3102992125984252,627.25,75.01,440.4,1.30962,608.75,588.375,567.4375,575.0,402.5,1.39559,578.75,452.1,1.39559,5,2003,0.49999999999999994,-0.8660254037844387,-0.0590065165547566,0.9982575975188335
2003-06-02,552.5,0.2438741091091556,0.12218649517684893,0.3102992125984252,624.5,75.01,472.0,1.37072,601.4166666666666,586.2916666666666,571.25,574.5,401.1,1.69225,565.0,426.0,1.69225,6,2003,1.2246467991473532e-16,-1.0,-0.0590065165547566,0.9982575975188335
2003-07-01,509.0,0.2854233067266324,0.13034875092752912,0.3102992125984252,552.5,66.783,474.4,0.90512,562.0,577.125,568.9583333333334,627.25,440.4,1.4882,564.0,414.0,1.4882,7,2003,-0.4999999999999997,-0.8660254037844388,-0.0590065165547566,0.9982575975188335
2003-08-01,589.0,0.4012061291431651,0.13776898342814747,0.3102992125984252,509.0,66.783,484.3,1.12869,550.1666666666666,579.4583333333334,572.6458333333334,624.5,472.0,1.46638,575.0,402.5,1.46638,8,2003,-0.8660254037844384,-0.5000000000000004,-0.0590065165547566,0.9982575975188335
2003-09-01,677.25,0.42825390040606964,0.12902959848297474,0.3102992125984252,589.0,66.783,493.3,1.7517,591.75,596.5833333333334,583.6041666666666,552.5,474.4,1.22359,574.5,401.1,1.22359,9,2003,-1.0,-1.8369701987210297e-16,-0.0590065165547566,0.9982575975188335
2003-10-01,797.75,0.3322802159510114,0.15524775331849294,0.3102992125984252,677.25,66.783,482.7,1.89724,688.0,625.0,602.875,509.0,484.3,1.30962,627.25,440.4,1.30962,10,2003,-0.8660254037844386,0.5000000000000001,-0.0590065165547566,0.9982575975188335
2003-11-03,756.25,0.394181216722265,0.16002968093000247,0.3102992125984252,797.75,66.783,514.5,1.38082,743.75,646.9583333333334,617.6666666666666,589.0,493.3,1.37072,624.5,472.0,1.37072,11,2003,-0.5000000000000004,0.8660254037844384,-0.0590065165547566,0.9982575975188335
2003-12-01,794.0,0.3941198881217651,0.185011130348751,0.3102992125984252,756.25,66.783,520.3,1.7139,782.6666666666666,687.2083333333334,636.75,677.25,482.7,0.90512,552.5,474.4,0.90512,12,2003,-2.4492935982947064e-16,1.0,-0.0590065165547566,0.9982575975188335
2004-01-01,819.5,0.39196037800719213,0.1920191277104461,0.5400062992125986,794.0,66.783,550.6,1.71357,789.9166666666666,738.9583333333334,658.0416666666666,797.75,514.5,1.12869,509.0,484.3,1.12869,1,2004,0.49999999999999994,0.8660254037844387,-0.055904239893271306,0.9984361351443344
2004-02-02,937.5,0.3677318639248446,0.20224255915574252,0.5400062992125986,819.5,66.783,559.1,1.70195,850.3333333333334,797.0416666666666,688.25,756.25,520.3,1.7517,589.0,493.3,1.7517,2,2004,0.8660254037844386,0.5000000000000001,-0.055904239893271306,0.9984361351443344
2004-03-01,995.0,0.3488835407045355,0.19721329046087893,0.5400062992125986,937.5,66.783,571.5,1.57158,917.3333333333334,850.0,723.2916666666666,794.0,550.6,1.89724,677.25,482.7,1.89724,3,2004,1.0,6.123233995736766e-17,-0.055904239893271306,0.9984361351443344
2004-04-01,1013.0,0.3280671269409108,0.18492868332096635,0.5400062992125986,995.0,66.783,565.4,1.47016,981.8333333333334,885.875,755.4375,819.5,559.1,1.38082,797.75,514.5,1.38082,4,2004,0.8660254037844387,-0.4999999999999998,-0.055904239893271306,0.9984361351443344
2004-05-03,814.0,0.4256539394333609,0.18987550498804523,0.5400062992125986,1013.0,66.783,550.5,1.35815,940.6666666666666,895.5,771.2291666666666,937.5,571.5,1.7139,756.25,520.3,1.7139,5,2004,0.49999999999999994,-0.8660254037844387,-0.055904239893271306,0.9984361351443344
